platform,program,dataset_group,source_file,source_id,source_url,created_at,author,lang,is_reply,like_count,reply_count,retweet_count,quote_count,keyword,video_title,raw_text,clean_text,word_count,is_article_like,has_opinion_signal,is_relevant,is_in_date_range,is_duplicate_text,sentiment_label,label_reason,label_confidence,label_error
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818204513981149500,https://x.com/carlitojames55/status/1818204513981149500,2024-07-30 08:38:31,,in,False,3,0,0,0,,,lebih berharap magenta bumn lolos daripada msib kalo begini😭🙏🏻,lebih berharap magenta bumn lolos daripada msib kalo begini:loudly_crying_face::folded_hands_light_skin_tone:,9,False,False,True,True,False,negatif,pengguna menunjukkan kekecewaan atau ketidakpuasan terhadap program MSIB dengan lebih memilih program lain.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818204160229314717,https://x.com/brbNdz/status/1818204160229314717,2024-07-30 08:37:07,,in,False,9,1,0,0,,,"MSIB tambahin ya pak ya, korbannya banyak mahasiswa uring2an bingung mau magang mandiri tp pada masih ngarepin MSIB🙂‍↕️","msib tambahin ya pak ya, korbannya banyak mahasiswa uring2an bingung mau magang mandiri tapi pada masih ngarepin msib:head_shaking_vertically:",18,False,True,True,True,False,negatif,Komentar menunjukkan keluhan dan kekecewaan mahasiswa terkait ketidakpastian program MSIB yang berdampak pada kebingungan mahasiswa.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818189678937547133,https://x.com/kompascom/status/1818189678937547133,2024-07-30 07:39:34,,in,False,2,0,1,1,,,Kemendikbud Ristek mengumumkan jadwal terbaru program Magang Merdeka atau MSIB Batch 7 tahun 2024. https://t.co/pLoZZb12ct,kemendikbud ristek mengumumkan jadwal terbaru program magang merdeka atau msib batch 7 tahun 2024.,14,False,False,True,True,False,netral,Komentar berisi pengumuman informasi resmi mengenai jadwal program tanpa opini atau emosi.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818169389008760988,https://x.com/robby_karman/status/1818169389008760988,2024-07-30 06:18:56,,in,False,4,0,1,0,,,"Kenapa pada aneh kalau IISMA, MSIB dan program merdeka belajar lainnya tidak dilanjutkan? Budaya di kita kan gantu menteri ganti kebijakan.","kenapa pada aneh kalau iisma, msib dan program merdeka belajar lainnya tidak dilanjutkan? budaya di kita kan gantu menteri ganti kebijakan.",21,False,True,True,True,False,negatif,Komentar mengkritik ketidakpastian keberlanjutan program akibat perubahan kebijakan pemerintah.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818159706923544798,https://x.com/damnitthru/status/1818159706923544798,2024-07-30 05:40:28,,in,False,2,0,0,0,,,msib gmn ya🥲 padahal naruh harapan magang disitu,msib bagaimana ya:smiling_face_with_tear: padahal naruh harapan magang disitu,8,False,True,True,True,False,negatif,pengguna menunjukkan kekecewaan dan ketidakpastian terkait program MSIB,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818125005575905371,https://x.com/gusalinr/status/1818125005575905371,2024-07-30 03:22:35,,in,False,2,2,0,0,,,"Kaget banget lihat anggaran IISMA sampe 400M.

Udah dihapus aja, uang segitu buat subsidi UKT bisa bikin kuliah bukan cuma mimpi bagi masyarakat middle income.

MSIB juga sebagai orang yg di industri ngerasa ga perlu-perlu amat mahasiswa punya itu. Dari dulu sudah ada KP juga","kaget banget lihat anggaran iisma sampe 400m. sudah dihapus aja, uang segitu buat subsidi ukt bisa bikin kuliah bukan cuma mimpi bagi masyarakat middle income. msib juga sebagai orang yang di industri ngerasa tidak perlu-perlu amat mahasiswa punya itu. dari dulu sudah ada kp juga",45,False,True,True,True,False,negatif,Penulis mengkritik program MSIB dengan menyatakan bahwa program tersebut tidak terlalu diperlukan di industri.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818123922371727454,https://x.com/rapdodge/status/1818123922371727454,2024-07-30 03:18:16,,in,True,2,1,0,0,,,"@hrdbacot Jadi semoga sih program MSIB bisa tetep jalan ya...

Selain itu, Kampus Mengajar, Praktisi Mengajar, dan Pertukaran Mahasiswa juga patut untuk dipertahankan...

IISMA aja lah yang ditutup, toh kelihatannya yang ""menang"" adalah orang yang emang punya resources lebih...","jadi semoga sih program msib bisa tetep jalan ya. selain itu, kampus mengajar, praktisi mengajar, dan pertukaran mahasiswa juga patut untuk dipertahankan. iisma saja lah yang ditutup, toh kelihatannya yang ""menang"" adalah orang yang emang punya resources lebih.",38,False,True,True,True,False,positif,pengguna menyatakan dukungan agar program MSIB tetap dijalankan karena dianggap bermanfaat.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818115541225312495,https://x.com/ULM_fess/status/1818115541225312495,2024-07-30 02:44:58,,in,False,3,2,0,0,,,Uyy! Yang semester 7 dan menunggu msib gimana? Dari pengumuman baru seleksi mulai setelah krs an😭 ada kah fakultas yg ad kebijakan mengenai masalah ini? Bingung nunggu msib atau nyari magang mandiri aja,uyy! yang semester 7 dan menunggu msib gimana? dari pengumuman baru seleksi mulai setelah krs an:loudly_crying_face: ada kah fakultas yang ad kebijakan mengenai masalah ini? bingung nunggu msib atau nyari magang mandiri saja,33,False,True,True,True,False,negatif,pengguna merasa bingung dan cemas karena ketidakpastian jadwal seleksi program MSIB yang berbenturan dengan urusan akademik.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818112764650680662,https://x.com/kashisera/status/1818112764650680662,2024-07-30 02:33:56,,in,False,0,0,0,0,,,"kampus gue krs an dr tgl 28 juli- 14 aguss gmn bisa gue waras anjir😭 KAMPUS NEGRI MANA YG KRS AN DI SEPTEMBER ANJIRT?? 😭😭 gue debat sm kaprodi pas daftar, gk ambil perbaikan nilai di PAT, gak magang mendiri buat apa anjir? Buat msib yg mundur sampe gue gk bisa ikut??? 😭😭","kampus gue krs an dari tgl 28 juli- 14 aguss bagaimana bisa gue waras anjir:loudly_crying_face: kampus negri mana yang krs an di september anjirt? :loudly_crying_face::loudly_crying_face: gue debat sama kaprodi pas daftar, tidak ambil perbaikan nilai di pat, tidak magang mendiri buat apa anjir? buat msib yang mundur sampe gue tidak bisa ikut? :loudly_crying_face::loudly_crying_face:",53,False,True,True,True,False,negatif,pengguna merasa kecewa dan dirugikan karena jadwal MSIB yang mundur menyebabkan bentrok dengan jadwal KRS di kampusnya.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818092681056424119,https://x.com/lilmonstarrr/status/1818092681056424119,2024-07-30 01:14:08,,in,True,2,1,0,0,,,"@apraenple @nathansatw Lah kan cuma kampus mengajar yg gak perlu mobilisasi soal gaji (bbh) mah sma aja (kecuali msib, iisma)","lah kan cuma kampus mengajar yang tidak perlu mobilisasi soal gaji (bbh) mah sma saja (kecuali msib, iisma)",18,False,True,True,True,False,negatif,komentar menyinggung masalah ketidaksetaraan atau kebingungan terkait kebijakan pembayaran (BBH) pada program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818091001862615484,https://x.com/auin22/status/1818091001862615484,2024-07-30 01:07:27,,in,False,816,21,42,35,,,"ga pernah se seneng ini karna lihat tanggal doang 😭😭😭 tolong tandain yg kemarin pada koar koar msib batal, plisss mitra tolong tandain 😭 MSIB 7 AKU SETIA NUNGGU KAMU AWAS AJA DI KECEWAKAN.... https://t.co/qGBgJeEMH0","tidak pernah se seneng ini karna lihat tanggal doang :loudly_crying_face::loudly_crying_face::loudly_crying_face: tolong tandain yang kemarin pada koar koar msib batal, plisss mitra tolong tandain :loudly_crying_face: msib 7 aku setia nunggu kamu awas saja di kecewakan.",34,False,True,True,True,False,positif,pengguna menunjukkan antusiasme dan harapan yang kuat terhadap program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818088077686100417,https://x.com/enjerella/status/1818088077686100417,2024-07-30 00:55:50,,in,False,2,0,0,0,,,"seneng bgttt topik MSIB udah trending di X, dari sebulanan udah bingung nebak-nebak timeline, nyecer di komen kampus merdeka jg ga rame2 banget, paling grup tele doang yg rame, syukur sekarang ampe trending, moga segera ada konfirmasi resmi dari @KampusMerdeka","seneng bgttt topik msib sudah trending di x, dari sebulanan sudah bingung nebak-nebak timeline, nyecer di komen kampus merdeka juga tidak rame2 banget, paling grup tele doang yang rame, syukur sekarang ampe trending, moga segera ada konfirmasi resmi dari",39,False,True,True,True,False,positif,pengguna menunjukkan antusiasme dan rasa senang karena topik MSIB trending serta berharap segera ada konfirmasi resmi.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818067326673240424,https://x.com/jambret_ikan/status/1818067326673240424,2024-07-29 23:33:23,,in,True,2,1,0,0,,,"2) Gue melihat sendiri perusahaan kecil sengaja daftar MSIB biar dapet “karyawan gratis”. Makanya jangan heran, kita kita yang magang ini rasanya kayak karyawan full-time. Temen gue yang anak desain grafis bahkan bisa lembur tanpa dibayar :)","2) gue melihat sendiri perusahaan kecil sengaja daftar msib biar dapet “karyawan gratis”. makanya jangan heran, kita kita yang magang ini rasanya kayak karyawan full-time. temen gue yang anak desain grafis bahkan bisa lembur tanpa dibayar :)",37,False,True,True,True,False,negatif,Komentar berisi keluhan mengenai eksploitasi peserta magang sebagai karyawan gratis dan praktik lembur tanpa bayaran.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818053718274884010,https://x.com/ocehanwilly/status/1818053718274884010,2024-07-29 22:39:18,,in,True,6,0,0,0,,,"@hrdbacot kalo sampe semua program kampus merdeka dihilangkan agak gmn gitu, dampak dari msib yang gw rasakan bener² bantu banget buat kita dapetin skill² yang  agaknya tidak teepikirkan olehkita sebelumnya karena biaya, namun dengan adanya msib gua bisa memperdalam skill yang gw butuhkan","kalo sampe semua program kampus merdeka dihilangkan agak bagaimana gitu, dampak dari msib yang gw rasakan bener² bantu banget buat kita dapetin skill² yang agaknya tidak teepikirkan olehkita sebelumnya karena biaya, namun dengan adanya msib gua bisa memperdalam skill yang gw butuhkan",42,False,True,True,True,False,positif,Pengguna menyatakan program MSIB sangat membantu dalam pengembangan skill yang sebelumnya sulit diakses karena kendala biaya.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818008265642352793,https://x.com/superinyu/status/1818008265642352793,2024-07-29 19:38:42,,in,False,5,1,0,0,,,"But the idea of msib can be converted to 20 sks is just can't sit right with me. 4 tahun jadi mahasiswa sarjana belum tentu cukup buat memahami bidang ilmu secara teoritis, ini malah dipotong satu semester buat magang. (cont)","but the idea of msib can be converted to 20 sks is just can't sit right with me. 4 tahun jadi mahasiswa sarjana belum tentu cukup buat memahami bidang ilmu secara teoritis, ini malah dipotong satu semester buat magang. (cont)",40,False,False,True,True,False,negatif,pengguna mengkritik kebijakan konversi 20 SKS program MSIB karena dianggap mengurangi waktu pendalaman teori mahasiswa.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818006651477352846,https://x.com/thisisnotjeni/status/1818006651477352846,2024-07-29 19:32:17,,in,True,2,0,1,0,,,"@guidedbythedead iisma sih yg di kaji ulang, msib tuh bener bener ngebantu mahasiswa dari non reputable university buat dapet kesempatan yang sama mengenal dunia kerja di top company","iisma sih yang di kaji ulang, msib tuh bener bener ngebantu mahasiswa dari non reputable university buat dapet kesempatan yang sama mengenal dunia kerja di top company",27,False,False,True,True,False,positif,pengguna memberikan apresiasi bahwa program MSIB sangat membantu mahasiswa dari universitas non-reputable untuk mendapatkan kesempatan kerja.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1818001859405300093,https://x.com/soasiks/status/1818001859405300093,2024-07-29 19:13:14,,in,False,16,0,1,0,,,"Percayalah internship dari msib tuh lebih sejahtera dari segi ""uang saku"", ya meskipun telat. Tapi mostly intern tuh gaji nya rata rata 1 - 2 jutaan aj. 3 ke atas tuh langka. Terus kalau kalian ngerasa di eksploitasi, kalian tuh bisa ngadu ke dosen lapangan, plus ad konsul","percayalah internship dari msib tuh lebih sejahtera dari segi ""uang saku"", ya meskipun telat. tapi mostly intern tuh gaji nya rata rata 1 - 2 jutaan aj. 3 ke atas tuh langka. terus kalau kalian ngerasa di eksploitasi, kalian tuh bisa ngadu ke dosen lapangan, plus ad konsul",48,False,True,True,True,False,positif,Komentar memberikan apresiasi bahwa program MSIB lebih sejahtera dari segi uang saku dibandingkan magang pada umumnya.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817969111672177004,https://x.com/ontolohod7/status/1817969111672177004,2024-07-29 17:03:07,,in,True,6,0,0,0,,,"@Tremonia_ID @hrdbacot goblok, MSIB jelas ada dampak nya, real, emang lu kira mahasiswa2 itu bukan masyarakat? idiot!","goblok, msib jelas ada dampak nya, real, emang lu kira mahasiswa2 itu bukan masyarakat? idiot!",15,False,True,True,True,False,positif,pengguna membela program MSIB dengan menyatakan bahwa program tersebut memiliki dampak nyata bagi mahasiswa.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817966277023121610,https://x.com/BITTER5UITE/status/1817966277023121610,2024-07-29 16:51:51,,in,False,3,0,0,0,,,"lucu banget trending ya Allah, manifesting lolos MSIB batch 7, sujud syukur ALHAMDULILLAH https://t.co/nvsSwoBhqM","lucu banget trending ya allah, manifesting lolos msib batch 7, sujud syukur alhamdulillah",13,False,False,True,True,False,positif,pengguna menunjukkan antusiasme dan harapan baik untuk lolos program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817961155727691857,https://x.com/kaboom_ian/status/1817961155727691857,2024-07-29 16:31:30,,in,False,3,1,0,0,,,techbro ga napak tanah yang ngira semua posisi magang msib seteknikal posisi enjinir dia dan semua jurusan itu ilmunya applicable.,techbro tidak napak tanah yang ngira semua posisi magang msib seteknikal posisi enjinir dia dan semua jurusan itu ilmunya applicable.,20,False,True,True,True,False,negatif,Komentar mengandung kritik dan sindiran terhadap relevansi posisi magang MSIB bagi berbagai jurusan.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817952137110040712,https://x.com/ultramaarine/status/1817952137110040712,2024-07-29 15:55:40,,in,False,2,0,0,0,,,brsyukur BGTT 😭 gw rooting for my friend yg daftar msib smoga dia lolos,brsyukur banget :loudly_crying_face: gw rooting for my friend yang daftar msib smoga dia lolos,14,False,True,True,True,False,positif,Komentar menunjukkan dukungan dan harapan baik terhadap teman yang mendaftar program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817950398885638436,https://x.com/nikebukanmerek/status/1817950398885638436,2024-07-29 15:48:45,,in,False,4,4,1,0,,,"ada info ini temen temen
#kampusmerdeka #kampusmengajar #MSIB #IISMA https://t.co/RDkyxvIV6q",ada informasi ini temen temen kampusmerdeka kampusmengajar msib iisma,9,False,False,True,True,False,netral,Komentar hanya berisi penyebutan program sebagai bentuk penyebaran informasi tanpa opini atau sentimen tertentu.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817948083340345600,https://x.com/princeksoo_/status/1817948083340345600,2024-07-29 15:39:33,,in,False,40,1,1,0,,,"Ngarepin msib soalnya kalo magang mandiri ga dibayar dan costnya gede bgt (ga sanggup). Jurusan ngeharusin milih magang atau kkn yg —kita semua tau, butuh duit banyak sedangkan finanssial keluarga lagi amburadul 🥲💔","ngarepin msib soalnya kalo magang mandiri tidak dibayar dan costnya gede banget (ga sanggup). jurusan ngeharusin milih magang atau kkn yang —kita semua tau, butuh duit banyak sedangkan finanssial keluarga lagi amburadul :smiling_face_with_tear::broken_heart:",33,False,True,True,True,False,positif,pengguna menunjukkan harapan besar dan apresiasi terhadap program MSIB sebagai solusi finansial yang sangat membantu dibandingkan magang mandiri.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817945523107819777,https://x.com/skienlucy/status/1817945523107819777,2024-07-29 15:29:23,,in,False,2,0,0,0,,,Buat yang ikut MSIB batch 7 nih,buat yang ikut msib batch 7 ini,7,False,False,True,True,False,netral,Komentar bersifat menggantung dan tidak mengandung opini atau emosi spesifik terhadap program.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817944243023024475,https://x.com/camerionnebula/status/1817944243023024475,2024-07-29 15:24:17,,in,False,2,0,0,0,,,Ya Allah semoga hamba lolos msib tahun ini. Lagi malu bangett untuk kuliah reguler 😢.,ya allah semoga hamba lolos msib tahun ini. lagi malu bangett untuk kuliah reguler :crying_face:.,15,False,True,True,True,False,positif,pengguna menunjukkan harapan baik dan antusiasme untuk lolos program MSIB.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817943510454292518,https://x.com/chweyiidaddu/status/1817943510454292518,2024-07-29 15:21:23,,in,False,3,1,0,0,,,"Buat yg daftar msib batch 7, berita ini valid ga ya? Ak dapat dri temenku, dan temenku dpt dri temennya (berantai gt) pls jawab iya/enggak gperlu salty ya https://t.co/3uh1NvdqpH","buat yang daftar msib batch 7, berita ini valid tidak ya? ak dapat dri temenku, dan temenku dpt dri temennya (berantai gt) pls jawab iya enggak gperlu salty ya",29,True,True,True,True,False,netral,komentar berupa pertanyaan untuk mengonfirmasi validitas informasi tanpa menunjukkan opini atau emosi terhadap program.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817936785055367624,https://x.com/arubijani/status/1817936785055367624,2024-07-29 14:54:39,,in,False,21,3,0,0,,,eh tolong dong guys siaran pers yang ini bener gak ya? soalnya udah di share di grup msib kampusku takutnya hoax huhuhu 😭 https://t.co/hiQhJ96dEj,eh tolong dong guys siaran pers yang ini bener tidak ya? soalnya sudah di share di grup msib kampusku takutnya hoax huhuhu :loudly_crying_face:,23,True,True,True,True,False,netral,komentar berupa pertanyaan untuk memverifikasi kebenaran informasi dan tidak mengandung opini atau emosi terhadap kualitas program.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817934682106839237,https://x.com/xhirinn/status/1817934682106839237,2024-07-29 14:46:18,,in,False,40,2,3,1,,,"sejelek-jeleknya msib, gw masih ngerti urgensi nya.but iisma?simply dengan uang segitu there r more low hanging fruits to grab yg mtiplier effect nya lebih gede buat society dibanding state funded jalan jalan satu semester ke LN. eg lower ukt, higher gaji guru, better schools.","sejelek-jeleknya msib, gw masih ngerti urgensi nya.but iisma?simply dengan uang segitu there r more low hanging fruits to grab yang mtiplier effect nya lebih gede buat society dibanding state funded jalan jalan satu semester ke ln. eg lower ukt, higher gaji guru, better schools.",44,False,True,True,True,False,negatif,pengguna memberikan kritik dengan menyebut MSIB sebagai program yang jelek meskipun mengakui urgensinya.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817927599148216710,https://x.com/testudograecaa/status/1817927599148216710,2024-07-29 14:18:09,,in,True,7,1,0,0,,,"@AzvinHutama Lagian bikin program segmented amat, cuma org org punya duit yg bisa ikutan. Buat msib aja atleast 3 bulan pake dana sendiri kalo rantau, baru nanti dapet bbh.","lagian bikin program segmented amat, cuma orang orang punya duit yang bisa ikutan. buat msib saja atleast 3 bulan pake dana sendiri kalo rantau, baru nanti dapet bbh.",28,False,False,True,True,False,negatif,Komentar berisi kritik terhadap sistem pendanaan program yang dianggap menyulitkan peserta dari kalangan kurang mampu.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817922123962413547,https://x.com/IPBbercanda/status/1817922123962413547,2024-07-29 13:56:24,,in,False,992,61,42,104,,,"we are witnessing the downfall of kampus merdeka🙏😔

goodbye msib, iisma, igip, kampus mengajar and other mbkm flagship program😔😔😔","we are witnessing the downfall of kampus merdeka:folded_hands::pensive_face: goodbye msib, iisma, igip, kampus mengajar and other mbkm flagship program:pensive_face::pensive_face::pensive_face:",19,False,False,True,True,False,negatif,Komentar menunjukkan kekecewaan dan pandangan pesimis terhadap masa depan program-program MBKM.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817919770576183464,https://x.com/huseindra/status/1817919770576183464,2024-07-29 13:47:03,,in,False,11,1,3,0,,,"Menurut saya, MSIB jangan dibubarin. Saya sempat jadi mentor pengajar di program Bangkit, bukan MSIB. Disitu aja setiap 1 kelompok yg saya mentorin ada gaps knowledge antara kmpus lingkup kota besar dan kota kecil.","menurut saya, msib jangan dibubarin. saya sempat jadi mentor pengajar di program bangkit, bukan msib. disitu saja setiap 1 kelompok yang saya mentorin ada gaps knowledge antara kmpus lingkup kota besar dan kota kecil.",34,False,True,True,True,False,positif,Pengguna secara eksplisit menyatakan dukungan agar program MSIB tidak dibubarkan.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817918774856896762,https://x.com/elouviilove/status/1817918774856896762,2024-07-29 13:43:05,,in,True,4,0,0,0,,,@skinikuy @AzvinHutama Tapi ad jg mitra yang nanggung  semua biaya sendiri. Perusahaan saya MSIB dulu walau ga terkenal tp gaambil pendanaan dari pemerintah. Jd uang saku+pesawat PP+akomodasi ditanggung perusahaan sendiri. Mereka ikut MSIB cm utk “wadah” nyari anak magang aja,tapi ad juga mitra yang nanggung semua biaya sendiri. perusahaan saya msib dulu walau tidak terkenal tapi gaambil pendanaan dari pemerintah. jadi uang saku+pesawat pp+akomodasi ditanggung perusahaan sendiri. mereka ikut msib cm untuk “wadah” nyari anak magang saja,38,False,True,True,True,False,netral,Komentar bersifat informatif mengenai pengalaman objektif terkait mekanisme pendanaan mitra tanpa menunjukkan opini positif atau negatif terhadap program.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817918631130575035,https://x.com/BPPMEQuilibrium/status/1817918631130575035,2024-07-29 13:42:31,,in,False,15,1,4,1,,,"Program baru usungan Nadiem Makarim yang menjadi dambaan mahasiswa sekarang ini menjadi bulan-bulanan dituntut memberi kepastian oleh mahasiswa

Salah satu mahasiswa FEB UGM sekaligus pendaftar MSIB batch 7 merasa dirugikan
dalam kesaksiannya yang disampaikan kepada kami. https://t.co/xWwnULcB4G",program baru usungan nadiem makarim yang menjadi dambaan mahasiswa sekarang ini menjadi bulan-bulanan dituntut memberi kepastian oleh mahasiswa salah satu mahasiswa feb ugm sekaligus pendaftar msib batch 7 merasa dirugikan dalam kesaksiannya yang disampaikan kepada kami.,36,False,True,True,True,False,negatif,Komentar menyatakan bahwa program menjadi bulan-bulanan tuntutan dan terdapat mahasiswa yang merasa dirugikan.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817918194449015116,https://x.com/bestiereviewCV/status/1817918194449015116,2024-07-29 13:40:47,,in,False,1,0,0,0,,,"masih ngikutin update MSIB sampe skrg dan beritanya kurang enak yaa🥲

buat teman2 yang kmrn apply MSIB, tetap semangaat yaa! coba cek list perusahaan yg kmrn kamu lamar via MSIB deh, ternyata banyak loh yg langsung buka magang non-MSIB!

SEMANGAATTT✨️✨️","masih ngikutin pembaruan msib sampe sekarang dan beritanya kurang enak yaa:smiling_face_with_tear: buat teman2 yang kemarin apply msib, tetap semangaat yaa! coba cek list perusahaan yang kemarin kamu lamar via msib deh, ternyata banyak loh yang langsung buka magang non-msib! semangaattt:sparkles::sparkles:",40,False,True,True,True,False,negatif,Komentar menyatakan kekecewaan terhadap berita kurang enak terkait proses seleksi MSIB meskipun diakhiri dengan dukungan moral.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817917067678642451,https://x.com/herikrn_/status/1817917067678642451,2024-07-29 13:36:18,,in,True,2,0,0,0,,,"@Reswara_ @hrdbacot Setuju kak, apalagi kebanyakan kurikulum di kampus masih belum sesuai dengan kebutuhan dunia industri. Jadi kalo ada program Praktisi Mengajar sama MSIB akan sangat membantu","setuju kak, apalagi kebanyakan kurikulum di kampus masih belum sesuai dengan kebutuhan dunia industri. jadi kalo ada program praktisi mengajar sama msib akan sangat membantu",25,False,True,True,True,False,positif,pengguna menyatakan bahwa program MSIB sangat membantu karena menjembatani kesenjangan antara kurikulum kampus dan kebutuhan industri.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817910151409758688,https://x.com/yibaa_/status/1817910151409758688,2024-07-29 13:08:49,,in,True,3,0,0,0,,,Bahkan adapun beberapa big corporation di SC*D dapet 100k/attendance… ya sama-sama aja malah lebih “aman” drpd magang mandiri since mitranya under MSIB kl ada apa apa proseduralnya dapat diusahakan.,bahkan adapun beberapa big corporation di sc*d dapet 100k attendance… ya sama-sama saja malah lebih “aman” drpd magang mandiri since mitranya under msib kalau ada apa apa proseduralnya dapat diusahakan.,30,False,False,True,True,False,positif,pengguna menganggap program MSIB lebih aman dan memiliki perlindungan prosedural yang lebih baik dibandingkan magang mandiri.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817908950853161037,https://x.com/Reswara_/status/1817908950853161037,2024-07-29 13:04:03,,in,True,266,5,23,4,,,"@hrdbacot Menurutku yg palng berdampak MSIB, Kampus Mengajar &amp; Praktisi Mengajar.
MSIB bisa buat link &amp; match antara mahasiswa (kampus) dgn DUDI. Kampus Mengajar bisa ngenalin dunia kampus ke anak2 di pedesaan, mungkin ini bisa kerja sama dgn Indonesia Mengajar.","menurutku yang palng berdampak msib, kampus mengajar & praktisi mengajar. msib bisa buat link & match antara mahasiswa (kampus) dengan dudi. kampus mengajar bisa ngenalin dunia kampus ke anak2 di pedesaan, mungkin ini bisa kerja sama dengan indonesia mengajar.",39,False,False,True,True,False,positif,pengguna memberikan apresiasi dan pandangan positif bahwa program MSIB sangat berdampak dalam menjembatani mahasiswa dengan dunia industri.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817908071831924955,https://x.com/yibaa_/status/1817908071831924955,2024-07-29 13:00:34,,en,True,8,1,1,0,,,"Those who say MSIB is underpaid, do you even know that if you apply for magang mandiri, MOSTLY you don't get anything (not even meal or transportation allowances)... I can make a list of 30+ big firms, corporates that 'only' provide internship opportunities without any BBH😭","those who say msib is underpaid, do you even know that if you apply for magang mandiri, mostly you don't get anything (not even meal or transportation allowances). i can make a list of 30+ big firms, corporates that 'only' provide internship opportunities without any bbh:loudly_crying_face:",46,False,False,True,True,False,positif,Penulis membela program MSIB dengan membandingkannya secara positif terhadap magang mandiri yang tidak memberikan kompensasi.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817907621153915335,https://x.com/konglostocks/status/1817907621153915335,2024-07-29 12:58:46,,in,True,117,0,8,0,,,"@hrdbacot harusnya yang diapus IISMA ajaa, anggaranya oper ke msib &amp; kampus mengajar lebih worth biar anak kuliahan pas lulus udah ada pengalaman &amp; anak anak pelosok desa dapat pendidikan layak. Win win solution","harusnya yang diapus iisma ajaa, anggaranya oper ke msib & kampus mengajar lebih worth biar anak kuliahan pas lulus sudah ada pengalaman & anak anak pelosok desa dapat pendidikan layak. win win solution",33,False,True,True,True,False,positif,pengguna memberikan dukungan dan apresiasi terhadap program MSIB karena dianggap lebih bermanfaat bagi mahasiswa.,high,
X/Twitter,MSIB,MSIB_full,x_dataset_msib_full.csv,1817896180698972403,https://x.com/skinikuy/status/1817896180698972403,2024-07-29 12:13:19,,in,True,5,2,0,0,,,"@AzvinHutama MSIB 250M tuh include upah magang kah? Kalau magang di Gojek, Shopee, or Mitra terkenal lainnya tetap turun dari pemerintah bukan Mitra? 

Bagi yg paham mohon bantuannya untuk jelasin donggg","msib 250m tuh include upah magang kah? kalau magang di gojek, shopee, or mitra terkenal lainnya tetap turun dari pemerintah bukan mitra? bagi yang paham mohon bantuannya untuk jelasin donggg",30,False,True,True,True,False,netral,komentar berupa pertanyaan untuk mencari informasi terkait mekanisme pembayaran program tanpa menunjukkan opini atau emosi tertentu.,high,
